seed,status,score,bucket,reason,elapsed_ms,expanded_nodes,unique_states
5611,unknown,,unknown,limits_reached,20004.895,8963,104573
5612,solved,90309.769000,Medium,,2900.799,2194,2311
5613,solved,91882.510000,Medium,,3245.067,1603,2005
5614,solved,90446.971000,Medium,,503.568,133,422
5615,solved,93914.238000,Medium,,1567.414,458,961
5616,solved,92932.880000,Medium,,6893.073,2466,4035
5617,solved,118254.110000,Hard,,520.289,507,638
5618,unknown,,unknown,limits_reached,5169.660,4280,81487
5619,solved,90834.530000,Medium,,484.324,217,572
5620,solved,116859.393000,Hard,,278.741,341,445
5621,unknown,,unknown,limits_reached,5095.941,8356,57566
5622,solved,90085.208000,Medium,,687.036,253,530
5623,unknown,,unknown,limits_reached,8368.072,11545,82669
5624,unknown,,unknown,limits_reached,20010.130,8074,107662
5625,solved,84216.077000,Easy,,234.820,215,483
5626,solved,88833.187000,Easy,,302.491,104,313
5627,solved,116726.776000,Hard,,1359.850,1495,1600
5628,solved,132636.871000,Hard,,489.748,378,594
5629,solved,81356.842000,Easy,,91.131,40,127
5630,solved,116389.852000,Hard,,343.411,221,404
5631,solved,99671.254000,Medium,,6581.273,3466,3670
5632,solved,105450.494000,Hard,,427.843,492,630
5633,solved,87337.593000,Easy,,297.375,203,434
5634,unknown,,unknown,limits_reached,20009.148,6088,106171
5635,solved,88372.909000,Easy,,982.166,1228,1454
5636,solved,95897.980000,Medium,,241.318,176,289
5637,solved,91887.317000,Medium,,449.415,295,437
5638,solved,84090.711000,Easy,,173.145,48,127
5639,solved,88736.150000,Easy,,385.313,192,720
5640,solved,122790.086000,Hard,,282.173,212,419
5641,solved,91956.427000,Medium,,5312.055,1574,2069
5642,solved,140420.448000,Hard,,283.671,211,385
5643,solved,95760.963000,Medium,,935.222,724,895
5644,solved,95175.886000,Medium,,186.383,68,202
5645,solved,123395.607000,Hard,,2663.686,2661,2837
5646,solved,86671.720000,Easy,,502.150,404,688
5647,solved,118541.943000,Hard,,305.875,294,368
5648,solved,166872.850000,Hard,,1140.233,754,1239
5649,solved,104449.812000,Hard,,241.709,123,318
5650,solved,166602.718000,Hard,,3188.025,3239,58731
5651,solved,116055.668000,Hard,,771.851,638,859
5652,solved,110352.775000,Hard,,2262.112,2852,3038
5653,solved,102684.119000,Medium,,1550.680,1410,1797
5654,solved,137315.622000,Hard,,333.481,252,348
5655,solved,90446.694000,Medium,,141.990,74,191
5656,solved,94011.407000,Medium,,238.548,103,257
5657,solved,83651.772000,Easy,,91.762,44,164
5658,solved,94367.035000,Medium,,277.104,99,421
5659,solved,87299.567000,Easy,,318.873,153,355
5660,solved,84313.930000,Easy,,455.544,307,454
5661,solved,170593.338000,Hard,,5471.308,2599,2993
5662,solved,116520.511000,Hard,,453.181,315,567
5663,solved,92155.855000,Medium,,5838.426,1327,1982
5664,solved,114293.662000,Hard,,2149.157,2172,2407
5665,solved,125660.660000,Hard,,289.408,260,390
5666,solved,101532.494000,Medium,,6389.475,2666,5163
5667,solved,147090.365000,Hard,,18858.392,7877,78537
5668,solved,93025.594000,Medium,,1166.372,438,1688
5669,solved,93725.819000,Medium,,364.728,160,514
5670,solved,121565.869000,Hard,,1566.483,855,1201
5671,solved,87984.493000,Easy,,935.953,220,627
5672,solved,92427.234000,Medium,,261.278,94,251
5673,solved,80655.390000,Easy,,150.809,82,204
5674,solved,90456.327000,Medium,,5516.734,1309,2875
5675,solved,104563.971000,Hard,,212.450,182,353
5676,solved,98591.751000,Medium,,244.988,80,236
5677,solved,83049.701000,Easy,,497.247,231,320
5678,unknown,,unknown,limits_reached,20013.916,5630,114225
5679,solved,144233.776000,Hard,,1710.534,2326,2539
5680,solved,91216.829000,Medium,,640.725,412,920
5681,solved,158073.619000,Hard,,2608.843,2382,44109
5682,solved,102762.530000,Medium,,241.575,154,301
5683,solved,83196.357000,Easy,,128.955,54,139
5684,solved,93039.336000,Medium,,4721.065,1223,1457
5685,solved,108050.696000,Hard,,162.016,100,236
5686,solved,119594.102000,Hard,,554.895,397,539
5687,solved,92372.262000,Medium,,382.053,188,556
5688,solved,97889.348000,Medium,,144.170,75,179
5689,solved,90765.320000,Medium,,224.094,100,289
5690,solved,115442.974000,Hard,,336.533,294,475
5691,solved,89156.710000,Easy,,126.290,82,190
5692,solved,152417.754000,Hard,,565.830,641,826
5693,solved,109341.911000,Hard,,474.893,360,585
5694,solved,84126.885000,Easy,,106.250,58,171
5695,unknown,,unknown,limits_reached,20007.873,7196,111629
5696,solved,86342.364000,Easy,,296.479,119,314
5697,solved,87940.525000,Easy,,566.677,270,529
5698,solved,96589.767000,Medium,,2890.628,634,1299
5699,solved,84251.789000,Easy,,525.777,164,463
5700,solved,86696.790000,Easy,,221.912,99,242
5701,solved,84990.244000,Easy,,252.623,155,280
5702,solved,92071.036000,Medium,,96.136,53,129
5703,solved,91697.454000,Medium,,1452.436,541,1286
5704,solved,92302.654000,Medium,,182.464,97,218
5705,solved,86767.753000,Easy,,545.498,371,522
5706,unknown,,unknown,limits_reached,5043.203,7300,59446
5707,solved,92525.782000,Medium,,656.513,288,816
5708,solved,123285.136000,Hard,,413.968,332,452
5709,solved,121173.226000,Hard,,3579.930,4269,4393
5710,solved,88296.775000,Easy,,139.450,56,190
5711,solved,104916.018000,Hard,,210.361,88,260
5712,solved,90219.893000,Medium,,2796.774,470,898
5713,solved,119114.055000,Hard,,1629.139,1496,1663
5714,solved,93854.792000,Medium,,2325.120,726,1340
5715,solved,164023.228000,Hard,,2693.424,1378,1510
5716,solved,87514.892000,Easy,,188.016,73,273
5717,solved,87490.545000,Easy,,1037.436,256,587
5718,unknown,,unknown,limits_reached,6312.943,11898,49589
5719,solved,118296.699000,Hard,,402.027,465,622
5720,solved,88346.636000,Easy,,3574.251,563,750
5721,solved,96463.171000,Medium,,508.318,264,400
5722,solved,82305.327000,Easy,,99.769,49,141
5723,solved,92284.521000,Medium,,328.873,104,319
5724,solved,99828.536000,Medium,,190.009,92,283
5725,solved,88492.358000,Easy,,636.188,307,587
5726,solved,105986.658000,Hard,,659.291,284,385
5727,solved,100476.529000,Medium,,302.258,111,302
5728,solved,130563.887000,Hard,,2238.655,2606,2825
5729,solved,118006.489000,Hard,,767.994,808,956
5730,solved,135208.701000,Hard,,6109.599,3784,4374
5731,solved,88070.406000,Easy,,660.474,529,732
5732,solved,97341.819000,Medium,,1093.732,442,1241
5733,solved,133109.077000,Hard,,1421.361,1254,1633
5734,solved,97138.948000,Medium,,146.524,62,163
5735,solved,83157.375000,Easy,,200.972,60,172
5736,solved,89637.273000,Easy,,395.261,119,502
5737,solved,88790.626000,Easy,,1956.153,655,1003
5738,solved,124874.384000,Hard,,489.536,267,422
5739,solved,88148.941000,Easy,,94.946,48,146
5740,solved,93312.009000,Medium,,338.114,83,274
5741,solved,88077.729000,Easy,,1393.436,254,606
5742,solved,95535.593000,Medium,,1189.904,428,1268
5743,solved,93943.237000,Medium,,269.649,82,246
5744,solved,93551.338000,Medium,,183.772,55,160
5745,solved,82088.896000,Easy,,159.942,72,242
5746,solved,85854.290000,Easy,,692.888,198,488
5747,solved,121103.176000,Hard,,558.488,374,548
5748,solved,88010.340000,Easy,,169.554,100,337
5749,solved,86206.689000,Easy,,387.508,88,203
5750,solved,92853.553000,Medium,,224.091,74,228
5751,solved,82552.693000,Easy,,177.133,83,209
5752,solved,91970.769000,Medium,,962.781,374,958
5753,solved,103207.333000,Medium,,299.404,174,296
5754,solved,156777.542000,Hard,,17159.090,16872,47397
5755,solved,114522.128000,Hard,,593.807,647,756
5756,solved,113837.780000,Hard,,837.944,606,773
5757,solved,89994.524000,Medium,,259.373,105,345
5758,solved,138049.464000,Hard,,198.192,140,267
5759,solved,93510.916000,Medium,,2342.172,609,1637
5760,solved,105078.954000,Hard,,1238.831,1299,1602
5761,solved,107860.250000,Hard,,1151.129,949,1196
5762,solved,90998.980000,Medium,,1810.838,397,897
5763,solved,131032.726000,Hard,,348.340,196,369
5764,solved,142918.479000,Hard,,703.185,726,822
5765,solved,89216.955000,Easy,,2731.958,987,1927
5766,solved,83631.763000,Easy,,265.636,76,217
5767,solved,149572.626000,Hard,,310.279,247,434
5768,solved,127935.994000,Hard,,383.216,313,498
5769,solved,94192.410000,Medium,,106.571,37,168
5770,solved,114786.271000,Hard,,623.762,354,614
5771,solved,86886.715000,Easy,,693.556,237,518
5772,solved,96017.888000,Medium,,3270.618,2418,3959
5773,solved,99306.914000,Medium,,239.985,119,261
5774,solved,89662.745000,Easy,,697.250,240,493
5775,solved,91495.541000,Medium,,131.548,45,168
5776,solved,107474.094000,Hard,,234.843,173,247
5777,solved,87978.146000,Easy,,180.026,68,256
5778,unknown,,unknown,limits_reached,20005.212,9909,110282
5779,solved,94438.072000,Medium,,252.870,78,287
5780,solved,105974.600000,Hard,,235.881,80,199
5781,solved,84040.262000,Easy,,220.461,127,202
5782,solved,83791.278000,Easy,,165.171,81,251
5783,solved,115478.727000,Hard,,5345.163,2801,3074
5784,solved,122713.453000,Hard,,1376.374,430,774
5785,solved,91261.080000,Medium,,949.608,324,891
5786,solved,87435.164000,Easy,,316.683,141,445
5787,solved,106458.887000,Hard,,2061.171,2171,2523
5788,solved,91825.467000,Medium,,5707.022,1442,1675
5789,solved,108400.244000,Hard,,977.172,820,927
5790,unknown,,unknown,limits_reached,5363.310,7239,76020
5791,solved,89747.696000,Easy,,3175.899,759,986
5792,solved,90054.972000,Medium,,303.045,105,358
5793,solved,90515.483000,Medium,,1691.535,536,822
5794,solved,86376.173000,Easy,,112.961,82,198
5795,solved,86703.287000,Easy,,151.670,75,202
5796,solved,88166.936000,Easy,,285.550,87,298
5797,solved,123294.090000,Hard,,1247.757,1045,1542
5798,solved,98748.507000,Medium,,151.337,90,183
5799,solved,85703.061000,Easy,,752.258,232,629
5800,solved,104911.625000,Hard,,929.097,874,992
5801,solved,102329.335000,Medium,,246.638,213,281
5802,solved,143282.239000,Hard,,625.970,577,797
5803,solved,94365.975000,Medium,,1333.894,322,1084
5804,solved,92943.554000,Medium,,690.225,348,1138
5805,solved,110167.096000,Hard,,2964.445,713,1558
5806,solved,88798.928000,Easy,,1083.551,480,875
5807,solved,98960.517000,Medium,,200.129,149,247
5808,solved,87221.996000,Easy,,5071.657,1240,1457
5809,solved,91563.647000,Medium,,261.254,169,314
5810,solved,86802.725000,Easy,,1039.897,281,501
5811,solved,86289.669000,Easy,,428.710,399,601
5812,solved,148201.283000,Hard,,3021.913,3763,3880
5813,solved,94320.239000,Medium,,1961.178,1049,1503
5814,solved,89054.705000,Easy,,303.504,126,365
5815,solved,86785.769000,Easy,,909.549,416,1056
5816,solved,123580.890000,Hard,,445.927,273,515
5817,unknown,,unknown,limits_reached,12008.741,4971,94533
5818,solved,87071.594000,Easy,,3828.183,2365,2703
5819,solved,163734.278000,Hard,,1656.754,1643,1938
5820,solved,117529.600000,Hard,,1080.583,884,1013
5821,solved,86848.871000,Easy,,478.797,128,392
5822,solved,83979.230000,Easy,,383.649,249,529
5823,solved,85751.973000,Easy,,224.208,189,447
5824,solved,99024.904000,Medium,,478.538,186,453
5825,solved,102901.413000,Medium,,146.033,83,179
5826,solved,80478.235000,Easy,,129.249,35,136
5827,solved,101928.016000,Medium,,1141.373,459,630
5828,solved,97252.738000,Medium,,535.172,255,463
5829,solved,113641.008000,Hard,,1366.354,1858,2033
5830,solved,112483.654000,Hard,,1266.763,801,1208
5831,solved,110848.101000,Hard,,287.749,198,317
5832,solved,89640.944000,Easy,,3391.544,1133,2005
5833,solved,146888.424000,Hard,,3175.669,4846,43215
5834,unknown,,unknown,limits_reached,20017.074,12670,77712
5835,solved,83745.962000,Easy,,186.814,114,216
5836,solved,160830.750000,Hard,,4499.574,6301,75254
5837,solved,90710.775000,Medium,,5792.196,1356,2656
5838,solved,90230.373000,Medium,,1123.924,517,672
5839,unknown,,unknown,limits_reached,5005.277,5992,81144
5840,solved,89630.782000,Easy,,282.846,206,374
5841,unknown,,unknown,limits_reached,20005.318,9175,94363
5842,solved,119245.338000,Hard,,151.422,77,193
5843,solved,114561.544000,Hard,,376.218,273,501
5844,solved,130455.600000,Hard,,1247.579,481,786
5845,solved,113192.037000,Hard,,331.205,265,380
5846,solved,85707.177000,Easy,,469.067,180,359
5847,solved,87010.763000,Easy,,2145.695,910,1138
5848,solved,130701.369000,Hard,,509.970,493,799
5849,solved,110127.095000,Hard,,179.084,94,254
5850,solved,94587.436000,Medium,,2232.155,877,2160
5851,solved,109871.411000,Hard,,290.364,236,375
5852,unknown,,unknown,limits_reached,20006.721,11221,92930
5853,solved,112653.510000,Hard,,418.557,222,334
5854,solved,87776.438000,Easy,,1696.530,814,1184
5855,unknown,,unknown,limits_reached,20032.377,18629,107970
5856,unknown,,unknown,limits_reached,9860.782,13115,97163
5857,solved,86178.675000,Easy,,140.039,56,202
5858,solved,94527.746000,Medium,,344.769,97,333
5859,solved,94815.915000,Medium,,178.795,117,203
5860,solved,98174.198000,Medium,,258.489,104,279
5861,solved,89774.063000,Easy,,225.892,111,279
5862,unknown,,unknown,limits_reached,5023.166,7859,65379
5863,solved,155582.453000,Hard,,483.668,565,664
5864,solved,85712.657000,Easy,,217.875,82,242
5865,solved,129823.164000,Hard,,975.792,818,1092
5866,solved,106207.949000,Hard,,317.095,222,429
5867,solved,86215.725000,Easy,,1224.256,404,898
5868,solved,88216.140000,Easy,,95.714,45,143
5869,solved,86075.961000,Easy,,116.730,54,183
5870,unknown,,unknown,limits_reached,12104.485,6010,99935
5871,solved,92382.156000,Medium,,261.446,105,297
5872,solved,103707.297000,Hard,,2841.161,2903,3071
5873,solved,99121.725000,Medium,,183.467,120,221
5874,solved,85975.029000,Easy,,951.980,227,369
5875,solved,110872.830000,Hard,,230.154,181,412
5876,unknown,,unknown,limits_reached,12265.323,10160,84148
5877,solved,112801.167000,Hard,,602.560,519,773
5878,solved,98045.191000,Medium,,995.638,406,911
5879,solved,122203.543000,Hard,,719.729,382,711
5880,solved,94416.905000,Medium,,4468.247,3303,3546
5881,solved,151515.500000,Hard,,18953.956,12067,74639
5882,solved,93083.245000,Medium,,3724.331,1239,2725
5883,solved,87947.768000,Easy,,411.581,144,427
5884,solved,85514.159000,Easy,,282.490,131,502
5885,solved,93728.992000,Medium,,1209.870,769,1006
5886,solved,113776.797000,Hard,,1051.698,1372,1514
5887,solved,109448.368000,Hard,,335.509,214,484
5888,solved,102115.200000,Medium,,1696.452,1074,2772
5889,solved,92974.425000,Medium,,178.865,110,255
5890,solved,96484.396000,Medium,,2132.683,2582,2894
5891,solved,91385.492000,Medium,,1238.979,696,2240
5892,solved,98858.012000,Medium,,1296.741,840,2456
5893,solved,94309.220000,Medium,,1958.486,518,876
5894,solved,83802.423000,Easy,,363.585,81,299
5895,solved,103053.706000,Medium,,530.824,248,894
5896,solved,95666.544000,Medium,,1032.466,332,1107
5897,solved,145116.967000,Hard,,1080.963,801,972
5898,solved,92188.509000,Medium,,806.366,309,742
5899,solved,115642.614000,Hard,,260.225,182,305
5900,solved,97044.815000,Medium,,1479.384,501,1559
5901,solved,89218.525000,Easy,,164.090,150,284
5902,solved,135913.958000,Hard,,2301.226,1107,1211
5903,solved,95694.662000,Medium,,3478.186,1178,2243
5904,unknown,,unknown,limits_reached,16275.516,12023,106830
5905,solved,106526.708000,Hard,,202.604,164,338
5906,solved,103659.939000,Hard,,288.377,94,302
5907,solved,86432.540000,Easy,,2436.481,431,596
5908,solved,128493.924000,Hard,,1284.598,1708,1832
5909,solved,88858.662000,Easy,,1155.065,355,657
5910,solved,89560.996000,Easy,,444.341,122,419
5911,solved,93401.472000,Medium,,423.585,279,1036
5912,unknown,,unknown,limits_reached,5105.414,11018,60553
5913,solved,88240.405000,Easy,,358.676,191,500
5914,solved,87957.991000,Easy,,185.732,103,341
5915,solved,98941.202000,Medium,,819.515,189,683
5916,solved,107042.783000,Hard,,980.823,778,1016
5917,solved,160915.191000,Hard,,2199.490,2755,2876
5918,solved,94069.379000,Medium,,348.533,165,489
5919,solved,90082.713000,Medium,,149.954,80,198
5920,solved,89297.826000,Easy,,1675.974,348,952
5921,solved,89263.242000,Easy,,385.470,171,565
5922,solved,83071.861000,Easy,,242.461,85,219
5923,solved,104598.112000,Hard,,184.137,82,174
5924,solved,91342.378000,Medium,,2610.627,687,1396
5925,solved,85630.218000,Easy,,162.654,57,171
5926,solved,159065.471000,Hard,,2269.072,2655,46045
5927,solved,126473.833000,Hard,,1087.011,1356,1440
5928,solved,83738.903000,Easy,,199.093,171,294
5929,solved,88837.975000,Easy,,656.855,234,875
5930,solved,86044.033000,Easy,,138.699,62,207
5931,solved,141159.423000,Hard,,2136.172,1804,2077
5932,solved,110570.915000,Hard,,320.227,292,416
5933,solved,99625.420000,Medium,,1473.212,897,1285
5934,solved,87217.317000,Easy,,271.830,65,235
5935,solved,143047.219000,Hard,,1435.267,2694,23787
5936,solved,92517.362000,Medium,,469.429,344,1173
5937,solved,87818.113000,Easy,,864.217,459,763
5938,unknown,,unknown,limits_reached,20001.432,16378,94479
5939,solved,85933.041000,Easy,,197.621,92,307
5940,solved,89454.313000,Easy,,823.294,304,478
5941,solved,87286.804000,Easy,,1719.986,457,793
5942,solved,99076.254000,Medium,,291.717,105,283
5943,solved,112959.975000,Hard,,4441.880,4393,4554
5944,solved,113079.862000,Hard,,831.122,899,1152
5945,solved,90765.800000,Medium,,176.954,107,230
5946,solved,98473.841000,Medium,,552.840,245,545
5947,solved,108243.168000,Hard,,187.645,164,295
5948,solved,131755.780000,Hard,,211.216,190,286
5949,solved,84857.465000,Easy,,212.578,87,294
5950,unknown,,unknown,limits_reached,20008.792,5676,111734
5951,solved,88678.690000,Easy,,366.912,230,405
5952,solved,112283.367000,Hard,,904.256,994,1232
5953,solved,125876.239000,Hard,,341.815,216,406
5954,solved,85199.638000,Easy,,1281.383,298,578
5955,solved,94828.213000,Medium,,226.829,78,308
5956,solved,86167.985000,Easy,,1801.207,366,859
5957,solved,148891.306000,Hard,,2292.453,2847,3622
5958,solved,105450.185000,Hard,,328.238,214,443
5959,unknown,,unknown,limits_reached,20050.309,15663,112580
5960,solved,81306.995000,Easy,,216.751,140,238
5961,unknown,,unknown,limits_reached,5730.401,7346,67910
5962,unknown,,unknown,limits_reached,5008.542,5409,87189
5963,solved,82648.114000,Easy,,132.483,51,170
5964,solved,83797.804000,Easy,,130.425,54,171
5965,solved,110957.286000,Hard,,246.619,130,234
5966,solved,125331.294000,Hard,,495.928,309,453
5967,solved,107829.119000,Hard,,1297.354,1026,1226
5968,solved,128940.031000,Hard,,662.630,272,527
5969,unknown,,unknown,limits_reached,20003.065,7490,106711
5970,solved,106927.091000,Hard,,988.808,1349,1505
5971,unknown,,unknown,limits_reached,12548.959,13428,59184
5972,solved,135745.587000,Hard,,1353.947,1616,2148
5973,solved,138705.931000,Hard,,3571.211,4819,5143
5974,solved,127948.789000,Hard,,701.241,319,488
5975,unknown,,unknown,limits_reached,5586.465,10959,50872
5976,solved,112126.059000,Hard,,177.383,80,184
5977,solved,102431.242000,Medium,,379.245,227,411
5978,solved,91682.925000,Medium,,702.998,243,509
5979,unknown,,unknown,limits_reached,20003.758,8868,92639
5980,solved,86398.637000,Easy,,796.618,181,324
5981,solved,87672.858000,Easy,,2295.329,617,837
5982,unknown,,unknown,limits_reached,20005.794,8149,98847
5983,solved,96652.531000,Medium,,7856.579,2516,3344
5984,solved,89456.266000,Easy,,222.772,129,313
